1819.789,1807.636,1997.149,1987.862,1957.373,Average: 1980.7946666666667,Cutoff: 5 Mode: diffusion Landscape: mixed Size: 400
2196.222,2380.084,2451.837,2118.746,2040.691,Average: 2203.758,Cutoff: 10 Mode: diffusion Landscape: mixed Size: 400
2277.327,1986.876,2061.252,2116.874,1744.449,Average: 1974.1916666666666,Cutoff: 20 Mode: diffusion Landscape: mixed Size: 400
41040.446,41596.299,36648.33,38897.1,38806.343,Average: 38117.257666666665,Cutoff: 2 Mode: wildfire Landscape: grass Size: 400
39888.568,38251.713,40167.372,38991.6,40700.5,Average: 39953.157333333336,Cutoff: 4 Mode: wildfire Landscape: grass Size: 400
39649.33,40356.393,39493.021,40003.623,39770.606,Average: 39755.75,Cutoff: 5 Mode: wildfire Landscape: grass Size: 400
39052.481,33971.282,33664.871,35065.536,34063.296,Average: 34264.56766666667,Cutoff: 10 Mode: wildfire Landscape: grass Size: 400
33038.712,37659.117,36898.724,36530.709,36033.479,Average: 36487.63733333333,Cutoff: 20 Mode: wildfire Landscape: grass Size: 400
1814.48,1525.74,1767.4,1554.564,1614.556,Average: 1645.5066666666667,Cutoff: 2 Mode: diffusion Landscape: grass Size: 400
1590.16,1545.801,1616.645,1549.078,1685.511,Average: 1617.078,Cutoff: 4 Mode: diffusion Landscape: grass Size: 400
1645.863,1479.856,1554.156,1530.139,1495.7,Average: 1526.665,Cutoff: 5 Mode: diffusion Landscape: grass Size: 400
1452.507,1399.425,1439.403,1544.144,1633.682,Average: 1539.0763333333334,Cutoff: 10 Mode: diffusion Landscape: grass Size: 400
1295.186,1545.977,1473.719,1518.594,1611.326,Average: 1534.5463333333335,Cutoff: 20 Mode: diffusion Landscape: grass Size: 400
28303.467,28642.582,28720.839,28937.586,26012.85,Average: 27890.425,Cutoff: 2 Mode: wildfire Landscape: mixed Size: 440
27338.39,27340.941,27670.616,29443.83,24839.657,Average: 27318.034333333333,Cutoff: 4 Mode: wildfire Landscape: mixed Size: 440
26215.352,24474.966,24495.743,22955.951,23662.414,Average: 23704.702666666668,Cutoff: 5 Mode: wildfire Landscape: mixed Size: 440
24880.453,22942.562,22636.577,23740.114,23261.415,Average: 23212.702,Cutoff: 10 Mode: wildfire Landscape: mixed Size: 440
22054.97,21210.155,21108.416,21462.508,21181.745,Average: 21250.889666666666,Cutoff: 20 Mode: wildfire Landscape: mixed Size: 440
1735.925,1758.697,1647.382,1812.577,1701.245,Average: 1720.4013333333332,Cutoff: 2 Mode: diffusion Landscape: mixed Size: 440
1669.131,1645.715,1687.164,1744.366,1715.498,Average: 1715.676,Cutoff: 4 Mode: diffusion Landscape: mixed Size: 440
1612.983,1688.941,1655.411,1792.215,1694.247,Average: 1713.9576666666667,Cutoff: 5 Mode: diffusion Landscape: mixed Size: 440
1660.198,1590.77,1642.977,1749.247,1679.15,Average: 1690.458,Cutoff: 10 Mode: diffusion Landscape: mixed Size: 440
1676.609,1994.833,1678.269,1686.269,1713.816,Average: 1692.7846666666667,Cutoff: 20 Mode: diffusion Landscape: mixed Size: 440
47708.617,47101.213,47710.56,49143.72,50529.588,Average: 49127.956,Cutoff: 2 Mode: wildfire Landscape: grass Size: 440
50054.242,52436.585,51530.37,48595.59,47092.118,Average: 49072.69266666667,Cutoff: 4 Mode: wildfire Landscape: grass Size: 440
46347.942,46277.392,42886.891,43196.89,42291.686,Average: 42791.82233333334,Cutoff: 5 Mode: wildfire Landscape: grass Size: 440
43032.432,41126.562,43391.76,42053.076,41705.948,Average: 42383.594666666664,Cutoff: 10 Mode: wildfire Landscape: grass Size: 440
